Employee_ID,Age,Gender,Department,Job_Role,Job_Level,Education,Marital_Status,Business_Travel,Distance_From_Home,Monthly_Income,Salary_Band,Hourly_Rate,Monthly_Rate,Job_Involvement,Job_Satisfaction,Environment_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Performance_Rating,Overtime,Training_Times_Last_Year,Years_At_Company,Years_In_Current_Role,Years_With_Current_Manager,Total_Working_Years,Years_Since_Last_Promotion,Num_Companies_Worked,Stock_Option_Level,Percent_Salary_Hike,Daily_Rate,Daily_Hours,Job_Change_Last_2Y,Manager_Change_Last_2Y,Attrition
EMP10426,54,Female,Human Resources,HR Executive,1,Master's,Divorced,Travel_Rarely,16.0,5152,Medium,34.0,17803.0,3,3.0,3.0,3.0,4.0,3,Yes,5.0,2,2,2,9,2.0,5,1,22.0,1002,8.0,No,Yes,Yes
EMP10427,31,Male,Operations,Operations Coordinator,2,Master's,Single,Travel_Rarely,6.0,6973,Medium,86.0,15761.0,2,2.0,3.0,4.0,3.0,1,No,1.0,9,8,4,12,1.0,6,2,11.0,1271,8.2,No,No,Yes
EMP10428,22,Female,Sales,Sales Executive,5,Bachelor's,Married,Travel_Rarely,8.0,10363,Very High,96.0,3350.0,1,2.0,3.0,3.0,3.0,1,Yes,2.0,1,1,1,7,0.0,4,1,22.0,319,9.3,No,Yes,Yes
EMP10429,31,Female,Finance,Financial Analyst,1,Bachelor's,Married,Travel_Rarely,9.0,5394,Medium,60.0,,2,3.0,2.0,2.0,3.0,4,No,5.0,10,0,9,10,8.0,0,2,12.0,337,8.2,No,Yes,No
EMP10430,51,Male,Research & Development,Research Scientist,2,High School,Single,Travel_Rarely,12.0,6406,Medium,63.0,20276.0,3,3.0,3.0,3.0,2.0,3,No,4.0,11,1,2,14,9.0,5,1,14.0,451,10.4,Yes,No,No
EMP10431,29,Male,Operations,Operations Coordinator,2,Master's,Single,Travel_Rarely,27.0,6338,Medium,39.0,11460.0,3,4.0,3.0,3.0,4.0,4,No,1.0,8,2,2,8,0.0,4,1,18.0,347,8.3,No,No,No
EMP10432,41,Male,Finance,Financial Analyst,2,Bachelor's,Single,Travel_Rarely,,8005,High,44.0,21667.0,3,3.0,4.0,,3.0,2,No,6.0,8,4,6,11,8.0,3,1,25.0,1025,,No,No,No
EMP10433,39,Male,Research & Development,Research Scientist,4,Bachelor's,Married,Travel_Rarely,22.0,11398,Very High,58.0,,1,3.0,3.0,3.0,3.0,4,Yes,4.0,12,11,2,19,3.0,3,2,10.0,138,8.0,No,No,No
EMP10434,32,Male,Research & Development,Research Scientist,2,Master's,Married,Travel_Frequently,35.0,5568,Medium,73.0,3164.0,4,2.0,2.0,3.0,3.0,1,No,2.0,11,9,11,17,0.0,6,1,20.0,946,9.8,No,Yes,Yes
EMP10435,41,Male,IT,Software Engineer,2,Bachelor's,Divorced,Travel_Frequently,18.0,6611,Medium,34.0,4772.0,3,3.0,,4.0,3.0,2,No,3.0,6,6,6,6,3.0,4,0,14.0,241,8.1,Yes,No,Yes
EMP10436,57,Female,Sales,Sales Executive,2,Master's,Single,Travel_Frequently,22.0,6387,Medium,65.0,7657.0,3,3.0,2.0,1.0,1.0,4,No,1.0,6,2,6,10,4.0,0,1,18.0,1444,9.4,No,No,No
EMP10437,54,Male,Human Resources,HR Executive,1,Master's,Divorced,Non-Travel,11.0,4447,Low,59.0,21717.0,3,4.0,3.0,2.0,3.0,3,No,6.0,2,2,2,5,2.0,6,0,18.0,716,9.0,No,No,Yes
EMP10438,53,Male,Human Resources,HR Executive,1,,Married,Travel_Frequently,8.0,5529,Medium,31.0,16930.0,3,4.0,3.0,1.0,3.0,3,No,1.0,7,4,7,12,7.0,2,2,21.0,1036,9.9,No,No,No
EMP10439,26,Male,Research & Development,Research Scientist,4,Master's,Married,Travel_Frequently,31.0,9467,High,69.0,16160.0,3,4.0,3.0,4.0,3.0,3,No,0.0,3,3,2,3,2.0,5,1,19.0,196,9.7,No,Yes,No
EMP10440,29,Male,Research & Development,Research Scientist,4,Bachelor's,Married,Travel_Rarely,25.0,11578,Very High,80.0,12128.0,3,2.0,4.0,2.0,3.0,3,No,5.0,6,6,6,6,6.0,2,0,16.0,1215,8.7,No,No,No
EMP10441,59,Male,Research & Development,Research Scientist,2,Master's,Married,Travel_Rarely,5.0,7204,High,24.0,24626.0,3,4.0,3.0,2.0,3.0,4,Yes,3.0,6,6,6,12,1.0,6,3,21.0,877,9.2,No,No,No
EMP10442,22,Male,Operations,Operations Coordinator,3,Bachelor's,Single,Travel_Rarely,29.0,7988,High,97.0,20260.0,4,4.0,2.0,3.0,3.0,1,Yes,1.0,1,1,1,8,1.0,1,1,24.0,445,7.5,No,No,Yes
EMP10443,45,Female,Finance,Financial Analyst,4,Bachelor's,Married,Travel_Rarely,25.0,12582,Very High,50.0,23046.0,3,2.0,2.0,2.0,4.0,3,No,6.0,17,2,9,20,7.0,3,1,18.0,811,8.9,No,No,Yes
EMP10444,60,Male,IT,Software Engineer,1,Bachelor's,Married,Travel_Frequently,28.0,6179,Medium,,17361.0,4,4.0,1.0,2.0,3.0,3,No,5.0,15,10,0,17,7.0,6,1,16.0,1141,10.2,No,No,No
EMP10445,31,Male,Research & Development,Research Scientist,2,Doctorate,Single,Travel_Frequently,39.0,8029,High,41.0,20656.0,2,3.0,3.0,2.0,3.0,3,No,3.0,10,10,8,12,7.0,5,1,15.0,238,10.3,Yes,No,No
EMP10446,24,Female,Research & Development,Research Scientist,2,Bachelor's,Single,Non-Travel,19.0,6025,Medium,26.0,9285.0,1,4.0,4.0,3.0,3.0,2,No,1.0,1,1,1,6,1.0,4,2,25.0,374,9.1,Yes,No,No
EMP10447,56,Male,IT,Software Engineer,3,Bachelor's,Married,Travel_Rarely,1.0,10825,Very High,77.0,6993.0,3,4.0,4.0,2.0,3.0,3,Yes,2.0,17,10,1,24,7.0,2,1,10.0,249,10.4,No,No,No
EMP10448,36,Female,Research & Development,Research Scientist,2,Bachelor's,Married,Travel_Rarely,13.0,9281,High,60.0,8022.0,4,3.0,3.0,4.0,3.0,3,Yes,1.0,10,2,3,13,1.0,1,0,25.0,329,7.2,Yes,No,Yes
EMP10449,37,Male,Research & Development,Research Scientist,4,Bachelor's,Single,Travel_Frequently,19.0,10750,Very High,54.0,8411.0,3,3.0,3.0,3.0,3.0,4,No,5.0,13,7,13,19,5.0,1,0,15.0,1324,9.8,No,No,No
EMP10450,39,Male,Research & Development,Research Scientist,3,Master's,,Travel_Rarely,,10852,Very High,22.0,6095.0,3,4.0,4.0,3.0,3.0,3,No,5.0,12,1,1,16,3.0,5,2,19.0,1069,10.1,No,No,No
EMP10451,53,Female,Sales,Sales Executive,1,Bachelor's,Married,Travel_Rarely,14.0,7663,High,52.0,10227.0,2,2.0,2.0,2.0,4.0,1,No,3.0,15,6,2,18,6.0,3,1,16.0,624,8.3,No,No,Yes
EMP10452,34,Female,IT,Software Engineer,2,Master's,Single,Travel_Rarely,18.0,6707,Medium,93.0,3119.0,1,3.0,4.0,4.0,4.0,3,No,3.0,9,6,9,12,3.0,3,0,14.0,1378,9.6,No,No,No
EMP10453,54,Male,IT,Software Engineer,3,High School,Single,Non-Travel,22.0,7716,High,27.0,9651.0,4,2.0,1.0,,,2,No,2.0,6,6,6,13,6.0,0,1,24.0,929,9.1,No,No,No
EMP10454,59,Female,Finance,Financial Analyst,3,Bachelor's,Married,Travel_Rarely,7.0,9973,High,41.0,24178.0,2,3.0,4.0,2.0,3.0,4,Yes,0.0,14,5,1,16,1.0,3,2,16.0,971,8.5,No,No,No
EMP10455,22,Male,Operations,Operations Coordinator,3,Bachelor's,Single,Travel_Frequently,9.0,8213,High,42.0,7630.0,4,2.0,2.0,3.0,3.0,4,Yes,6.0,1,1,1,6,1.0,5,0,22.0,429,10.2,No,No,Yes
EMP10456,25,Female,Operations,Operations Coordinator,2,Bachelor's,Single,Travel_Rarely,1.0,7372,High,20.0,20973.0,2,3.0,3.0,3.0,3.0,4,No,4.0,4,4,4,9,4.0,4,1,23.0,141,9.9,No,No,No
EMP10457,59,Female,Finance,Financial Analyst,3,Bachelor's,Married,Non-Travel,35.0,10591,Very High,25.0,18791.0,3,3.0,1.0,3.0,4.0,3,Yes,,20,11,9,24,8.0,1,0,24.0,562,8.2,No,Yes,No
EMP10458,47,Male,Finance,Financial Analyst,5,High School,Single,Travel_Frequently,38.0,14641,Very High,89.0,15209.0,3,3.0,3.0,3.0,3.0,3,No,0.0,22,4,7,25,3.0,0,0,23.0,522,9.9,No,No,No
EMP10459,41,Male,Finance,Financial Analyst,2,Bachelor's,Married,Travel_Rarely,3.0,7205,High,83.0,22441.0,4,3.0,3.0,3.0,3.0,3,No,3.0,3,3,0,5,3.0,1,0,20.0,802,9.3,Yes,No,No
EMP10460,30,Female,Sales,Sales Executive,2,Master's,Single,Travel_Rarely,2.0,6483,Medium,54.0,16762.0,2,3.0,3.0,4.0,3.0,3,Yes,2.0,9,6,1,10,7.0,1,0,25.0,1129,8.8,No,No,No
EMP10461,60,Male,Human Resources,HR Executive,1,Master's,Married,Travel_Rarely,22.0,6009,Medium,25.0,5270.0,1,3.0,3.0,4.0,1.0,2,No,5.0,14,0,8,21,2.0,2,0,21.0,1007,10.3,No,No,No
EMP10462,49,Female,Human Resources,HR Executive,4,Master's,Married,Non-Travel,12.0,10035,Very High,49.0,5717.0,3,3.0,3.0,3.0,1.0,4,Yes,6.0,4,4,4,5,,6,1,20.0,309,8.2,No,No,No
EMP10463,51,Female,Operations,Operations Coordinator,1,Master's,Single,Travel_Rarely,37.0,5332,Medium,21.0,22367.0,3,4.0,3.0,3.0,3.0,4,No,3.0,12,9,1,15,9.0,6,1,18.0,1187,9.8,No,No,No
EMP10464,27,Female,Sales,Sales Executive,3,Master's,Divorced,Non-Travel,12.0,8887,High,72.0,18518.0,1,3.0,2.0,2.0,3.0,3,No,2.0,6,0,6,9,6.0,4,2,16.0,869,7.3,Yes,No,No
EMP10465,23,Male,Research & Development,Research Scientist,2,Master's,Married,Non-Travel,7.0,6833,Medium,77.0,20331.0,3,3.0,4.0,4.0,2.0,4,No,3.0,2,2,2,4,1.0,0,0,16.0,201,9.3,No,No,No
EMP10466,25,Female,IT,Software Engineer,1,Bachelor's,Married,Non-Travel,13.0,4992,Medium,66.0,24067.0,1,3.0,3.0,3.0,4.0,3,No,0.0,4,4,4,5,0.0,5,1,22.0,455,9.7,No,No,No
EMP10467,47,Male,Operations,Operations Coordinator,2,Master's,Single,Travel_Rarely,23.0,11007,Very High,36.0,20017.0,3,3.0,3.0,3.0,2.0,2,No,1.0,22,2,0,25,7.0,3,0,25.0,1358,8.6,No,Yes,Yes
EMP10468,35,Female,Sales,Sales Executive,1,Master's,Married,Travel_Rarely,10.0,7213,High,83.0,7565.0,2,4.0,1.0,4.0,3.0,4,No,3.0,14,1,2,20,6.0,2,1,22.0,183,7.8,No,No,No
EMP10469,52,Male,IT,Software Engineer,4,Master's,Divorced,,2.0,12232,Very High,59.0,17345.0,3,2.0,3.0,4.0,1.0,3,No,4.0,17,8,11,20,5.0,2,0,11.0,1339,9.8,No,No,No
EMP10470,36,Female,Research & Development,Research Scientist,1,Bachelor's,Married,Travel_Rarely,15.0,8063,High,53.0,23387.0,2,4.0,4.0,3.0,3.0,3,No,6.0,15,8,13,21,1.0,2,0,22.0,571,8.8,No,No,No
EMP10471,37,Female,Sales,Sales Executive,2,Bachelor's,Married,Travel_Rarely,16.0,8927,High,92.0,,2,3.0,3.0,2.0,3.0,2,No,3.0,16,8,2,19,9.0,6,1,20.0,1229,9.1,No,No,No
EMP10472,43,Male,Finance,Financial Analyst,3,Bachelor's,Married,Non-Travel,15.0,9905,High,39.0,15003.0,4,2.0,4.0,3.0,4.0,3,No,5.0,5,4,5,9,5.0,4,1,17.0,1066,7.7,Yes,No,No
EMP10473,44,Female,Research & Development,Research Scientist,2,Master's,Married,Travel_Frequently,27.0,6368,Medium,25.0,3632.0,2,3.0,4.0,4.0,3.0,4,Yes,1.0,10,7,6,17,8.0,0,1,23.0,358,10.1,No,No,Yes
EMP10474,49,Male,IT,Software Engineer,2,Bachelor's,Married,Travel_Rarely,19.0,8899,High,68.0,3166.0,2,1.0,2.0,2.0,3.0,3,No,6.0,23,3,11,27,1.0,1,0,13.0,1375,7.8,No,No,Yes
EMP10475,58,Female,IT,Software Engineer,2,Bachelor's,Married,Travel_Frequently,2.0,8948,High,34.0,12565.0,1,2.0,2.0,3.0,3.0,4,No,2.0,23,8,7,30,4.0,0,0,13.0,691,9.5,No,No,Yes
EMP10476,22,Female,Operations,Operations Coordinator,2,Bachelor's,Single,Travel_Rarely,3.0,5869,Medium,50.0,22730.0,3,1.0,2.0,3.0,3.0,3,No,5.0,1,1,1,5,1.0,0,3,24.0,720,9.2,No,No,Yes
EMP10477,39,Female,Sales,Sales Executive,2,Bachelor's,Single,Non-Travel,25.0,6485,Medium,88.0,13221.0,2,3.0,2.0,2.0,3.0,2,No,6.0,6,6,6,9,6.0,4,1,13.0,910,7.4,Yes,No,Yes
EMP10478,28,Female,Research & Development,Research Scientist,4,Bachelor's,Married,Non-Travel,22.0,9300,High,96.0,11090.0,3,3.0,3.0,4.0,3.0,3,No,5.0,7,4,7,10,7.0,3,0,13.0,307,10.0,No,No,No
EMP10479,37,Female,Human Resources,HR Executive,4,Bachelor's,,Travel_Rarely,4.0,13498,Very High,51.0,10911.0,2,2.0,4.0,2.0,1.0,3,No,3.0,16,11,10,23,2.0,5,1,16.0,453,7.4,Yes,No,No
EMP10480,49,Male,Research & Development,Research Scientist,2,Bachelor's,Married,Non-Travel,16.0,7783,High,47.0,12955.0,2,1.0,4.0,2.0,2.0,4,No,0.0,16,8,7,21,2.0,1,0,25.0,651,7.7,No,No,No
EMP10481,28,Male,Research & Development,Research Scientist,2,Master's,Single,Travel_Frequently,36.0,6637,Medium,,9456.0,3,2.0,3.0,1.0,4.0,1,No,5.0,4,2,4,11,3.0,4,1,24.0,312,9.8,Yes,No,Yes
EMP10482,31,Female,IT,Software Engineer,2,Doctorate,Married,Non-Travel,21.0,7152,High,80.0,15068.0,2,2.0,4.0,3.0,2.0,3,No,1.0,10,7,5,11,2.0,6,0,21.0,234,8.8,No,No,No
EMP10483,56,Female,Research & Development,Research Scientist,2,Bachelor's,Single,Travel_Rarely,16.0,10015,Very High,,21605.0,3,3.0,4.0,3.0,1.0,3,No,3.0,23,4,4,24,5.0,5,1,23.0,1384,8.0,No,No,No
EMP10484,37,Female,IT,Software Engineer,1,Master's,Married,Travel_Rarely,26.0,5577,Medium,56.0,10686.0,2,1.0,4.0,3.0,2.0,2,Yes,2.0,10,7,10,12,2.0,5,1,25.0,1064,7.1,No,Yes,Yes
EMP10485,28,Female,Research & Development,Research Scientist,3,Bachelor's,Single,Travel_Rarely,34.0,9197,High,44.0,8462.0,2,3.0,3.0,3.0,3.0,3,No,4.0,7,7,6,13,7.0,2,1,25.0,997,10.5,No,No,No
EMP10486,57,Female,Finance,Financial Analyst,3,Master's,Divorced,Travel_Rarely,5.0,10060,Very High,,16958.0,3,2.0,3.0,3.0,2.0,2,Yes,4.0,11,7,9,18,8.0,3,1,14.0,1469,10.3,No,No,Yes
EMP10487,51,Female,Sales,Sales Executive,4,Bachelor's,Single,Travel_Rarely,4.0,8922,High,85.0,13734.0,2,2.0,3.0,3.0,3.0,3,No,6.0,5,5,4,5,5.0,0,1,24.0,985,7.3,No,No,No
EMP10488,43,Male,Human Resources,HR Executive,1,Bachelor's,Single,Travel_Rarely,8.0,5319,Medium,27.0,12812.0,1,3.0,2.0,3.0,2.0,2,No,2.0,9,9,5,16,9.0,0,0,22.0,506,9.6,No,Yes,No
EMP10489,59,Male,IT,Software Engineer,2,Bachelor's,Married,Travel_Rarely,10.0,7627,High,74.0,10922.0,4,3.0,4.0,3.0,3.0,3,No,0.0,2,2,2,4,1.0,4,2,14.0,293,9.4,No,No,No
EMP10490,48,Female,Operations,Operations Coordinator,1,Bachelor's,Married,Travel_Rarely,20.0,4863,Medium,32.0,10327.0,4,3.0,3.0,4.0,2.0,3,No,2.0,7,0,4,9,0.0,1,2,13.0,504,10.1,No,No,No
EMP10491,46,Male,Sales,Sales Executive,1,Bachelor's,Married,Non-Travel,3.0,8743,High,60.0,17409.0,2,3.0,3.0,3.0,3.0,3,Yes,2.0,16,10,7,16,8.0,0,2,16.0,399,10.1,No,No,No
EMP10492,46,Female,Finance,Financial Analyst,1,Bachelor's,Single,Travel_Rarely,30.0,7692,High,31.0,22138.0,2,3.0,4.0,3.0,3.0,2,No,0.0,15,4,12,21,3.0,3,0,11.0,1303,9.4,No,No,No
EMP10493,27,Male,Sales,Sales Executive,2,High School,Single,Travel_Rarely,7.0,7607,High,55.0,19930.0,2,4.0,4.0,3.0,4.0,2,No,6.0,6,0,1,11,0.0,3,2,15.0,461,7.4,No,No,No
EMP10494,46,Female,Operations,Operations Coordinator,1,Master's,Single,Travel_Rarely,16.0,4541,Medium,69.0,12304.0,3,2.0,3.0,2.0,1.0,2,No,5.0,1,1,1,5,1.0,6,0,20.0,1098,8.8,Yes,No,No
EMP10495,26,Female,Sales,Sales Executive,3,Master's,Single,Travel_Rarely,18.0,7602,High,51.0,9654.0,1,1.0,3.0,1.0,4.0,3,No,4.0,5,5,5,8,,0,1,25.0,1264,10.1,No,No,No
EMP10496,58,Male,Operations,Operations Coordinator,3,Bachelor's,Married,Travel_Rarely,5.0,8312,High,28.0,8746.0,2,3.0,4.0,3.0,4.0,3,No,2.0,3,3,3,4,3.0,0,0,10.0,1454,7.5,No,No,No
EMP10497,60,Male,IT,Software Engineer,1,Bachelor's,Married,Travel_Rarely,25.0,4469,Low,67.0,5477.0,2,3.0,4.0,3.0,1.0,3,No,3.0,2,2,2,3,2.0,0,0,23.0,391,9.6,No,No,No
EMP10498,39,Female,Sales,Sales Executive,3,,Married,Travel_Rarely,,10091,Very High,84.0,7125.0,3,2.0,4.0,4.0,2.0,3,No,2.0,18,4,13,20,7.0,4,1,21.0,408,9.0,No,No,No
EMP10499,34,Male,Research & Development,Research Scientist,2,Bachelor's,Married,Travel_Rarely,15.0,6498,Medium,69.0,14277.0,2,3.0,2.0,3.0,4.0,3,No,4.0,13,4,9,17,0.0,5,0,21.0,1189,9.4,No,No,No
EMP10500,45,Female,Research & Development,Research Scientist,3,Bachelor's,Divorced,Non-Travel,,9050,High,29.0,13297.0,4,3.0,3.0,3.0,2.0,4,Yes,5.0,14,3,3,16,9.0,3,1,22.0,636,9.3,No,No,No
EMP10501,47,Female,Operations,Operations Coordinator,3,Bachelor's,Married,Travel_Rarely,32.0,11108,Very High,85.0,4601.0,2,2.0,2.0,4.0,3.0,4,Yes,,15,10,13,18,6.0,1,2,16.0,505,7.0,No,Yes,Yes
EMP10502,22,Female,Research & Development,Research Scientist,1,Bachelor's,Married,Travel_Rarely,32.0,3818,Low,85.0,7587.0,3,2.0,3.0,4.0,3.0,3,No,6.0,1,1,1,8,1.0,0,1,19.0,893,8.9,No,No,Yes
EMP10503,44,Male,Research & Development,Research Scientist,4,High School,Married,Travel_Rarely,30.0,10534,Very High,97.0,6120.0,3,3.0,3.0,3.0,3.0,3,No,5.0,17,2,1,23,3.0,0,0,11.0,220,10.3,No,No,Yes
EMP10504,39,Male,Sales,Sales Executive,4,Master's,Married,Non-Travel,9.0,10634,Very High,84.0,14505.0,1,2.0,4.0,3.0,1.0,3,No,6.0,18,3,14,19,9.0,2,1,16.0,300,9.4,No,No,No
EMP10505,39,Female,IT,Software Engineer,2,Bachelor's,Married,Travel_Rarely,7.0,7358,High,21.0,13640.0,3,2.0,1.0,2.0,2.0,3,No,6.0,8,6,8,14,0.0,1,0,22.0,297,10.3,No,No,No
EMP10506,30,Male,Sales,Sales Executive,1,Master's,Single,Travel_Frequently,6.0,5946,Medium,88.0,16724.0,4,3.0,3.0,,3.0,3,No,4.0,9,3,9,11,4.0,4,2,25.0,459,8.8,Yes,No,No
EMP10507,25,Male,IT,Software Engineer,1,Bachelor's,Married,Non-Travel,31.0,5022,Medium,76.0,11854.0,3,4.0,2.0,,2.0,1,Yes,1.0,4,3,4,11,4.0,6,1,22.0,779,8.9,Yes,No,No
EMP10508,51,Female,IT,Software Engineer,2,Master's,Married,Travel_Frequently,35.0,5559,Medium,,18889.0,2,3.0,1.0,2.0,3.0,3,No,0.0,0,0,0,0,0.0,5,0,10.0,681,10.4,No,Yes,Yes
EMP10509,23,Male,Operations,Operations Coordinator,5,High School,Married,Travel_Rarely,4.0,10867,Very High,73.0,24453.0,3,2.0,3.0,4.0,3.0,3,No,4.0,2,2,2,7,2.0,4,1,17.0,944,9.9,No,Yes,No
EMP10510,56,Female,Human Resources,HR Executive,2,Bachelor's,Single,Non-Travel,14.0,6139,Medium,24.0,10403.0,3,4.0,3.0,3.0,4.0,3,No,2.0,7,7,7,10,1.0,0,1,22.0,1411,8.0,No,No,No
EMP10511,49,Male,Sales,Sales Executive,2,Bachelor's,Married,,4.0,7301,High,41.0,10270.0,1,2.0,4.0,4.0,2.0,3,No,2.0,6,5,6,7,0.0,5,1,19.0,609,7.2,No,No,No
EMP10512,32,Female,Sales,Sales Executive,1,Master's,Single,Travel_Frequently,10.0,5380,Medium,44.0,4378.0,3,4.0,3.0,3.0,3.0,3,No,2.0,11,0,0,15,,3,0,,585,7.7,No,No,No
EMP10513,26,Female,Research & Development,Research Scientist,1,Master's,Divorced,Travel_Rarely,24.0,4430,Low,83.0,16398.0,3,3.0,3.0,3.0,3.0,3,No,1.0,5,3,5,11,5.0,3,1,15.0,1111,8.2,Yes,No,No
EMP10514,34,Male,IT,Software Engineer,2,Master's,Single,Travel_Rarely,8.0,7440,High,79.0,6741.0,3,2.0,2.0,3.0,4.0,1,Yes,1.0,9,1,9,12,7.0,1,2,16.0,546,,No,No,Yes
EMP10515,55,Male,Research & Development,Research Scientist,2,Bachelor's,Married,Travel_Frequently,38.0,7145,High,86.0,6944.0,4,3.0,2.0,,4.0,3,No,6.0,0,0,0,2,0.0,6,1,16.0,751,9.9,No,No,No
EMP10516,36,Male,Human Resources,HR Executive,2,Bachelor's,Single,Travel_Rarely,8.0,6144,Medium,54.0,15589.0,3,1.0,3.0,2.0,2.0,3,No,5.0,0,0,0,1,0.0,6,1,17.0,192,8.4,No,Yes,No
EMP10517,35,Female,Sales,Sales Executive,4,Bachelor's,Divorced,Travel_Frequently,9.0,12957,Very High,28.0,18301.0,3,3.0,3.0,3.0,3.0,3,Yes,1.0,14,3,11,21,5.0,1,1,16.0,964,7.1,No,No,No
EMP10518,52,Male,Human Resources,HR Executive,2,Master's,Divorced,Travel_Rarely,23.0,7050,High,29.0,21134.0,2,3.0,1.0,3.0,1.0,3,No,5.0,12,6,0,19,8.0,6,2,17.0,260,,No,No,No
EMP10519,58,Female,Operations,Operations Coordinator,3,Master's,Married,Travel_Rarely,22.0,11036,Very High,54.0,18842.0,3,3.0,3.0,4.0,1.0,3,Yes,1.0,21,4,0,26,7.0,1,2,15.0,719,7.2,Yes,No,No
EMP10520,48,Male,Human Resources,HR Executive,1,High School,Married,Travel_Rarely,16.0,7431,High,87.0,,4,3.0,3.0,3.0,2.0,3,Yes,6.0,24,11,4,26,7.0,6,0,16.0,226,8.2,No,No,No
EMP10521,31,Male,Finance,Financial Analyst,1,Master's,Married,Travel_Rarely,38.0,6826,Medium,77.0,9330.0,3,3.0,3.0,3.0,,1,No,6.0,10,1,9,15,3.0,6,1,15.0,1390,10.4,No,No,No
EMP10522,30,Female,Finance,Financial Analyst,4,Master's,Single,Travel_Rarely,18.0,9709,High,,15920.0,3,3.0,3.0,4.0,3.0,2,No,5.0,9,5,9,14,5.0,1,1,14.0,913,7.8,Yes,No,No
EMP10523,58,Male,IT,Software Engineer,1,Doctorate,Single,Travel_Rarely,15.0,6026,Medium,69.0,6927.0,2,4.0,3.0,3.0,4.0,3,Yes,6.0,13,10,3,18,6.0,4,1,18.0,253,8.6,No,No,No
EMP10524,30,Female,Research & Development,Research Scientist,1,Bachelor's,Single,Travel_Rarely,31.0,5462,Medium,35.0,21655.0,3,1.0,,2.0,3.0,3,No,0.0,9,8,9,13,8.0,2,0,11.0,210,8.2,No,No,No
EMP10525,37,Male,Sales,Sales Executive,1,Master's,Single,Travel_Rarely,7.0,7310,High,66.0,3701.0,3,3.0,3.0,4.0,3.0,2,No,1.0,16,8,10,18,5.0,4,0,12.0,270,8.6,No,No,No
EMP10526,32,Female,IT,Software Engineer,4,Master's,Married,Travel_Rarely,31.0,12541,Very High,50.0,19134.0,3,1.0,2.0,3.0,4.0,2,No,0.0,11,4,11,13,6.0,1,1,13.0,1291,9.7,No,No,No
EMP10527,60,Female,Research & Development,Research Scientist,1,Bachelor's,Divorced,Non-Travel,40.0,8186,High,,6942.0,3,4.0,3.0,3.0,3.0,2,No,5.0,24,2,4,27,6.0,4,1,25.0,776,9.3,No,No,No
EMP10528,57,Male,Operations,Operations Coordinator,2,Bachelor's,Married,Non-Travel,3.0,7928,High,99.0,24392.0,3,3.0,4.0,3.0,3.0,3,No,3.0,5,3,5,11,5.0,3,1,19.0,796,7.0,No,No,No
EMP10529,60,Male,Human Resources,HR Executive,4,High School,Single,Travel_Rarely,3.0,14726,Very High,,13831.0,4,1.0,3.0,4.0,3.0,3,No,3.0,23,8,14,27,0.0,3,0,18.0,1155,8.8,Yes,No,No
EMP10530,49,Male,Finance,Financial Analyst,3,Master's,Married,Travel_Rarely,35.0,9135,High,92.0,11779.0,2,2.0,3.0,3.0,2.0,3,No,1.0,13,1,12,19,4.0,5,1,23.0,583,10.0,Yes,No,No
EMP10531,59,Female,Finance,Financial Analyst,1,Bachelor's,Single,Travel_Frequently,32.0,7230,High,38.0,14297.0,2,2.0,3.0,3.0,3.0,3,No,3.0,12,11,7,16,,3,1,10.0,565,8.9,No,No,No
EMP10532,56,Female,IT,Software Engineer,4,Master's,Married,Travel_Rarely,32.0,12107,Very High,62.0,,2,2.0,4.0,3.0,3.0,4,No,1.0,11,0,10,15,4.0,2,1,13.0,438,10.1,No,No,No
EMP10533,50,Female,Research & Development,Research Scientist,2,Bachelor's,Divorced,Travel_Rarely,13.0,8794,High,40.0,3278.0,2,2.0,3.0,1.0,4.0,3,No,3.0,13,0,1,13,8.0,6,1,23.0,329,8.1,No,No,Yes
EMP10534,37,Male,Research & Development,Research Scientist,1,Master's,Single,Non-Travel,34.0,6169,Medium,55.0,9855.0,3,2.0,3.0,1.0,3.0,3,Yes,3.0,10,3,2,10,7.0,1,1,22.0,636,8.6,No,Yes,Yes
EMP10535,32,Female,Human Resources,HR Executive,2,Master's,Single,Travel_Rarely,20.0,7634,High,54.0,7768.0,3,3.0,3.0,3.0,2.0,4,No,,11,5,11,12,2.0,6,0,22.0,287,7.5,No,No,No
EMP10536,37,Male,Sales,Sales Executive,4,Bachelor's,Single,Travel_Rarely,5.0,11714,Very High,51.0,14264.0,2,4.0,2.0,4.0,3.0,3,No,6.0,14,11,10,21,8.0,3,0,24.0,889,9.3,No,No,No
EMP10537,35,Male,Human Resources,HR Executive,1,Bachelor's,Married,Travel_Frequently,28.0,3299,Low,63.0,9642.0,3,2.0,,1.0,3.0,3,No,6.0,0,0,0,0,0.0,0,0,21.0,523,8.6,No,No,No
EMP10538,55,Male,Sales,Sales Executive,2,Master's,Married,Travel_Rarely,31.0,8397,High,70.0,18450.0,2,3.0,4.0,3.0,1.0,3,No,0.0,13,9,1,19,4.0,3,0,12.0,308,10.2,No,No,No
EMP10539,48,Female,Sales,Sales Executive,1,Bachelor's,Divorced,Non-Travel,17.0,5388,Medium,23.0,,2,3.0,3.0,2.0,4.0,3,Yes,6.0,12,0,2,14,,4,0,20.0,213,9.6,No,No,No
